0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2020-04-15,0.022222222222222223,0.044444444444444446,0.0,0.06666666666666667,0.06666666666666667,0.044444444444444446,0.06666666666666667,0.0,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.022222222222222223,0.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.08888888888888889,0.08888888888888889,0.0,0.022222222222222223,0.0,0.022222222222222223,0.044444444444444446,0.044444444444444446,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.044444444444444446
2020-04-23,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0
2020-04-24,0.058823529411764705,0.0,0.11764705882352941,0.08823529411764706,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.0,0.0,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.0,0.058823529411764705,0.029411764705882353,0.0,0.029411764705882353,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705
2020-04-27,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
2020-04-28,0.08,0.04,0.0,0.08,0.12,0.04,0.04,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.12,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.08,0.04,0.04,0.04,0.0,0.0,0.04,0.0
2020-04-29,0.027777777777777776,0.027777777777777776,0.041666666666666664,0.027777777777777776,0.041666666666666664,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.041666666666666664,0.0,0.013888888888888888,0.05555555555555555,0.027777777777777776,0.013888888888888888,0.041666666666666664,0.041666666666666664,0.013888888888888888,0.027777777777777776,0.09722222222222222,0.013888888888888888,0.013888888888888888,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.013888888888888888,0.0,0.06944444444444445,0.041666666666666664,0.05555555555555555,0.013888888888888888
2020-04-30,0.10714285714285714,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.10714285714285714,0.0,0.0,0.10714285714285714,0.0,0.10714285714285714,0.0,0.0,0.03571428571428571
2020-05-01,0.0,0.04878048780487805,0.07317073170731707,0.04878048780487805,0.04878048780487805,0.024390243902439025,0.07317073170731707,0.0,0.04878048780487805,0.0975609756097561,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.07317073170731707,0.0,0.04878048780487805,0.024390243902439025,0.0,0.024390243902439025,0.0,0.04878048780487805,0.07317073170731707,0.0,0.024390243902439025,0.024390243902439025,0.0,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.04878048780487805
2020-05-04,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667
2020-05-07,0.043478260869565216,0.0,0.0,0.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.0,0.0,0.043478260869565216,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.08695652173913043,0.0,0.043478260869565216,0.043478260869565216,0.0,0.08695652173913043,0.0,0.0,0.08695652173913043,0.0,0.08695652173913043,0.043478260869565216
2020-05-08,0.03125,0.0,0.0625,0.03125,0.0625,0.0625,0.03125,0.0625,0.0,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0625,0.0625,0.03125,0.03125,0.03125,0.0,0.0625,0.0,0.03125,0.03125,0.0625,0.03125,0.03125,0.0625,0.0625
2020-05-11,0.0,0.0,0.024390243902439025,0.04878048780487805,0.04878048780487805,0.04878048780487805,0.0,0.024390243902439025,0.0,0.04878048780487805,0.07317073170731707,0.024390243902439025,0.0,0.04878048780487805,0.024390243902439025,0.0,0.024390243902439025,0.0975609756097561,0.0975609756097561,0.024390243902439025,0.04878048780487805,0.04878048780487805,0.04878048780487805,0.04878048780487805,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.0,0.04878048780487805,0.0
2020-05-12,0.03773584905660377,0.05660377358490566,0.05660377358490566,0.03773584905660377,0.07547169811320754,0.0,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.11320754716981132,0.018867924528301886,0.05660377358490566,0.0,0.0,0.03773584905660377,0.0,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.0,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.05660377358490566,0.03773584905660377
2020-05-13,0.0273972602739726,0.0547945205479452,0.0,0.0410958904109589,0.0410958904109589,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0547945205479452,0.0273972602739726,0.0410958904109589,0.0958904109589041,0.0273972602739726,0.0410958904109589,0.0410958904109589,0.0136986301369863,0.0410958904109589,0.0136986301369863,0.0547945205479452,0.0136986301369863,0.0410958904109589,0.0273972602739726,0.0273972602739726,0.0410958904109589,0.0273972602739726,0.0410958904109589,0.0410958904109589,0.0136986301369863,0.0273972602739726,0.0410958904109589
2020-05-14,0.05128205128205128,0.02564102564102564,0.0,0.05128205128205128,0.02564102564102564,0.0,0.02564102564102564,0.02564102564102564,0.0,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.0,0.10256410256410256,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.0,0.0,0.07692307692307693,0.0,0.02564102564102564,0.02564102564102564,0.10256410256410256,0.05128205128205128,0.0
2020-05-18,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.04,0.04,0.04,0.0,0.04,0.0,0.04,0.04,0.04,0.04,0.0,0.08,0.04,0.04,0.08,0.04,0.0,0.12,0.04,0.08,0.04,0.04
2020-05-19,0.0,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0
2020-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
